,uri,track,artist,mood,Calm,Energetic,Happy,Sad
3609,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,Taylor Swi,Happy,0.27558544,0.25918815,0.30492464,0.16030172
3610,7HhKuJbtiNbZsEDLNQvOnH,If You're Not The One,Daniel Bed,Sad,0.27240625,0.073940165,0.06246181,0.5911917
3611,6f7BE3VcZScJx6n3wsf5Z3,I Like U,NIKI,Energetic,0.12721677,0.5116659,0.1565564,0.20456092
3612,0K0dQZMMb1ZbJKyyca1fC7,Oh Baby,Michael Te,Happy,0.019616717,0.09596816,0.87251806,0.011897156
3613,4Fgpw5ovGoERkocnff68SK,Yang Terindah,T-Five,Happy,0.0657769,0.11690998,0.7258536,0.091459475
3614,7B3UAPLYAbwXVgbHSKEaTw,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",Céline Dio,Sad,0.27347687,0.029552663,0.02142899,0.67554146
3615,65pVi11JqwSZqUuYAqLP36,Movie Star,CIX,Happy,0.026499515,0.2443032,0.70377326,0.025424002
3616,3dxiWIBVJRlqh9xk144rf4,Breaking the Habit,Linkin Par,Happy,0.030041834,0.3687097,0.5629882,0.038260236
3617,6rsm9NTgl9kKPatf7S1yCS,Talk,Khalid,Happy,0.045446467,0.19018199,0.73961866,0.024752831
3618,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swi,Energetic,0.05111941,0.48957103,0.387017,0.07229255
3619,1M86gMpkoaXg83hOdGGhCw,Vacant,Rich Brian,Sad,0.21254498,0.01983715,0.017219072,0.75039876
3620,2eXAgdzoMiWBeYXFwGPSfO,Rollin' Rollin',PRODUCE 48,Happy,0.016964657,0.11637827,0.8545684,0.012088641
3621,2x82cZ0CKDh23GmGbQuNfz,Jatuh Cinta,Various Ar,Happy,0.031244438,0.29440784,0.6505882,0.023759453
3622,3asJVXjbxNEOwPUL47wvcc,INTRO : Ringwanderung,BTS,Energetic,0.28344253,0.3746997,0.05721572,0.28464198
3623,0qrPZ27AhOahJivGsDbUSS,OUTRO : Crack,BTS,Calm,0.9635975,0.006609086,0.00061548664,0.029178068
3624,1h0GO8ITUzyfkgjsI0TCtL,Sahabat Jadi Cinta,Mike Mohed,Sad,0.31790486,0.005262542,0.015253455,0.66157913
3625,5ygNO0E9Nido0T6oJ8WqDU,No Worries,Rich Brian,Sad,0.31575638,0.05722354,0.026704129,0.600316
3626,3q0UN40vV6mI7TT560Ry5l,Arizona (feat. AUGUST 08),Rich Brian,Calm,0.66890067,0.037236985,0.049641263,0.24422108
3627,4BbjCfmNjHS4FKI97dWigT,Pernah Memiliki Feat. David NOAH,D’MASIV,Sad,0.24691764,0.016759127,0.03744443,0.69887877
3628,3GTRCT1awGpTwi3ONuT8D3,Good Night,NCT,Sad,0.29713824,0.02218032,0.03365787,0.64702356
3629,4qAHuJq5T4Q97EQZG47H0P,The Good Side,Troye Siva,Sad,0.32178882,0.030858196,0.059369173,0.58798385
3630,38McJ7sLAOtVKE6GQeqqlQ,Lost - Acoustic Version / Remastered,Secondhand,Sad,0.24307086,0.028549489,0.039262217,0.6891174
3631,7h6lpVuSGPW6RNjDXKpYDh,The Sound,The 1975,Energetic,0.029476855,0.46608058,0.46582118,0.038621347
3632,6EIAHyD9gIDnz2hvEynZJz,Still New York (feat. Joey Bada$$),MAX,Energetic,0.15476054,0.35566902,0.25730708,0.2322634
3633,25c343Sb9sYgZHc5b8GhLV,Pikiran dan Perjalanan,Barasuara,Happy,0.008878356,0.11701523,0.86601806,0.008088331
3634,0VX8UdmK5BMdExvht2m1Yx,Hujan di Mimpi,Banda Neir,Sad,0.3149277,0.002567883,0.0061358754,0.6763684
3635,27YlMyOxRqQKQJaQu3ueOA,Cinta Sudah Lewat,Kahitna,Sad,0.16259637,0.010101583,0.0145844985,0.81271756
3636,7jOMFP0tGbNPNSJuRbPQYX,Generasi 4G,Nidji,Happy,0.018363142,0.1803018,0.78065246,0.020682573
3637,4HfLQJtVT1KiX1eVedDyTm,Alaska,Maggie Rog,Sad,0.42725396,0.0694668,0.040302813,0.46297643
3638,3EyJd7XKw4lrIZXQboMDbv,"1, 2, 3!",SEUNGRI,Happy,0.020465288,0.27185023,0.68183553,0.025848946
3639,5ZSl6gDoV6bPPxzmLeneV9,Rise,Jonas Blue,Happy,0.08447971,0.2017731,0.6131302,0.100616895
3640,0bGJHUPR6ems9tzIljlPFR,Begin,BTS,Energetic,0.026049197,0.70718914,0.20941655,0.057345085
3641,0L6UCE1Y0KX3MF2AtxlntI,Fragile,Kygo,Sad,0.1527474,0.24275084,0.11813284,0.48636895
3642,59fJbRecO16BIw9L1neEug,You Better Know,Red Velvet,Energetic,0.10972937,0.3696123,0.3030405,0.21761781
3643,6pwvH9LfroBLqd3dez9vBz,A L I E N S,Coldplay,Energetic,0.01694643,0.7540799,0.1639027,0.06507097
3644,5iNFwT632oCjJPR5xi3lHn,Denganmu Cinta,Mytha Lest,Sad,0.28365535,0.0076918327,0.023103558,0.68554926
3645,3DpuYpzkvUWXbmzCm6pfzR,Burn the Witch,Radiohead,Happy,0.14638753,0.29022387,0.47689223,0.08649624
3646,6xZbRSkdowxgRj6U8qQF1b,ISLAND,WINNER,Happy,0.092420265,0.117480226,0.7189073,0.07119219
3647,2eiU1Fq6h7k8HvGL7ggCGJ,Maaf Cintamu Di Aku,Christi Co,Sad,0.19402018,0.14759028,0.15726434,0.5011251
3648,5nyObfVLX7N6foqBlx063l,Cover Up,TAEYEON,Happy,0.011421578,0.13088505,0.8480967,0.00959665
3649,1xEGxyC38Ms7uq5C5jlgXD,Lights Out,EXO,Sad,0.32692587,0.006029982,0.010538206,0.65650606
3650,3XA0yP3nYHHzf3lHCeFSOk,Flawless / Merona,Adrian Kha,Energetic,0.11113723,0.45611075,0.31791064,0.114841275
3651,77JhqIuQjqzVmkRTUcm9ji,Something There,Various Ar,Sad,0.27493876,0.003766848,0.023814477,0.69747996
3652,2TXb9wFuNJiLgiMBBvtyVO,Sorry not sorry,CHEN,Sad,0.15611166,0.007332483,0.015035538,0.8215203
3653,0JdeSPAguvtP4CYx6ZEMk4,Throwback,Dawin,Happy,0.01783155,0.14299044,0.82721657,0.01196143
3654,5XZ4yL24BLKkysf4muf4yQ,Shoot Me,DAY6,Happy,0.014933837,0.3810692,0.580336,0.023660984
3655,6splO3UF8hSmK33y5fJTNk,Lay It All on Me (feat. Ed Sheeran),Rudimental,Happy,0.07794411,0.3926813,0.4229158,0.10645874
3656,3jgn73lRU7sfTby7kOfFk1,Mungkin Suatu Hari,Bunga Citr,Sad,0.21693972,0.02466829,0.053122442,0.7052696
3657,32DeerIMaoGPYUfopOOL40,ADORE YOU,iKON,Happy,0.15349846,0.28600743,0.3732932,0.18720084
3658,5L2ZjCkliMWp0sHDhEksye,Lagu Cinta,Isyana Sar,Sad,0.17527355,0.002710176,0.011213138,0.81080306
3659,4ksuI04WMvUnJbHQjgs3L5,Talk Up (feat. Jay-Z),Drake,Energetic,0.20935102,0.40664455,0.19678618,0.18721826
3660,4aJMwPwVq9iuCNtK88S9vb,Tanda Mata,Glenn Fred,Energetic,0.14228846,0.3790024,0.21774843,0.26096082
3661,6iVjWVRvif9d6W1GaFuPSg,Bebas,Iwa K,Happy,0.020580813,0.1905544,0.76848024,0.020384539
3662,3Yn97I3qIj7Px0Bi4rkD2q,Evermore,Various Ar,Sad,0.21744503,0.027219482,0.03502988,0.7203055
3663,348cSuo1eooBe21AzdjAqy,Lights On,Shawn Mend,Happy,0.27018294,0.12744364,0.35185307,0.25052035
3664,3FRwkq2qSm1zeI828c9cVe,Mawar Jingga,Juicy Luic,Sad,0.44190037,0.009332784,0.03374938,0.51501745
3665,6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,Kygo,Energetic,0.08452213,0.42969206,0.37534624,0.11043959
3666,7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACI,Energetic,0.20733006,0.5381657,0.122438885,0.13206546
3667,2KTsF6TFius01SCYmnIkJG,True Colors,Anna Kendr,Happy,0.12937953,0.29075196,0.30873314,0.27113536
3668,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronso,Happy,0.040456433,0.09772551,0.8461476,0.015670314
3669,4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),Marshmello,Happy,0.07882443,0.31849205,0.5499593,0.052724138
3670,6PUtUVzOu0Wj6RvoJKini9,odds,NIKI,Calm,0.56224626,0.16996302,0.04125883,0.2265318
3671,4DdXHK3z3vb7kPNIisCp3K,More than Words,Westlife,Sad,0.40089574,0.022958163,0.09416127,0.4819849
3672,5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,Happy,0.045853987,0.2507772,0.6738037,0.029565128
3673,7mzYcQAdthKxvFFsYQhmCe,Run Wild,Various Ar,Energetic,0.01712687,0.8444862,0.0821272,0.056259777
3674,6UZRNngC3w2z0GQcb9s2hq,Hearts on Fire,Gavin Jame,Energetic,0.0301247,0.58661777,0.30031845,0.082939
3675,5UA33CwyFftYsw3ooWfmul,We Don't (Still Water),Maudy Ayun,Sad,0.29098573,0.00996162,0.038653504,0.66039914
3676,5EYBryPOgIEPB7r5QIy6eG,Fallin' All In You,Shawn Mend,Happy,0.25991213,0.058388747,0.54635304,0.13534603
3677,59Pyly0sGOkIdf1n1ctC7j,Love words,CHEN,Sad,0.15933521,0.23617949,0.10374779,0.5007375
3678,60mrGpCA4OIUuRLwi4T5Nm,Broken Summer,DJ Snake,Happy,0.23808461,0.16743079,0.46604407,0.12844047
3679,6FJN9EiWE5Fh20WYrHfB5N,Boys & Girls,will.i.am,Happy,0.1570688,0.205487,0.53150123,0.105942965
3680,1w2sg3PVwiF04rH6y2tszs,Anjay,Kemal Pale,Energetic,0.070789315,0.6269031,0.17564775,0.12665977
3681,0gxRAduMDvZ9BCFVmgolvz,Sampai Jumpa,Endank Soe,Sad,0.26190293,0.01192188,0.019688629,0.7064865
3682,0tzKdN4AvAL02GcUielPga,Wanna,Wanna One,Energetic,0.033078127,0.46971864,0.45741168,0.03979151
3683,3YB3dT8zhaBxDTXlggRqh6,Angel,Yeni Inka,Energetic,0.13484135,0.5075824,0.11099299,0.24658324
3684,3osQ5lSSqZb8HWRozdbVPw,M.I.L.F. $,Fergie,Happy,0.04478706,0.3140001,0.6032327,0.037980136
3685,6EE19skJ32p58xihYj2Waa,She's Out Of Her Mind,blink-182,Energetic,0.0097898645,0.4951907,0.4627664,0.032252926
3686,07Rv1FBuo9Y7beydS0u9gW,PERFECT,iKON,Happy,0.22383907,0.08917646,0.4081216,0.27886283
3687,4T6S9bYTUD3UmvGUnKEOPa,Days In The Sun,Various Ar,Sad,0.16727431,0.005466992,0.010286844,0.8169718
3688,0dSE54vYYvRNWzVTxE2xTL,Me & You,EXID,Happy,0.014723652,0.23119906,0.7404545,0.013622816
3689,4F3LG2ig1CNeBvryO4T2RP,Jika,Ghaitsa Ke,Sad,0.12717484,0.36396095,0.11776663,0.39109755
3690,1SlkEdaoGMc1rEt7YNmRUy,Hype,Drake,Energetic,0.15297733,0.5886609,0.12137856,0.1369833
3691,7i1pavASRUZk62ejaUIESa,Crying Over You ◐,HONNE,Energetic,0.11155175,0.42780387,0.3495058,0.11113849
3692,6Dma0t0hOe6Bd6u5YRKF3n,"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,Happy,0.050932255,0.28220892,0.6225052,0.044353694
3693,0ZQfn5nh2TnVE6Q0AT8eXr,Down,Jay Sean,Sad,0.42450497,0.016949985,0.0067781094,0.5517669
3694,5a3MulSI25BDyBGg1Gsfpz,Good Together,HONNE,Happy,0.07936257,0.34752172,0.48873997,0.08437576
3695,5oAgI7Pzg6vxuKrfapg3Pi,Pizza,Martin Gar,Energetic,0.30610228,0.54183316,0.04623724,0.10582725
3696,3dI59jLoFMjMAyUAyRZnkE,BANG BANG BANG,BIGBANG,Energetic,0.03091776,0.6088527,0.3060348,0.0541947
3697,3Dkvp3L4w0uJFYfIPa8E9H,ILYSB - STRIPPED,LANY,Sad,0.3611905,0.04983507,0.03214075,0.5568336
3698,4xLQCTi0mhBZuctDXNQoVG,11:11 - Instrumental,TAEYEON,Calm,0.91227084,0.02630931,0.03672826,0.024691503
3699,17QZseI7SHY0eS1bMdJYwu,A Copy Of You,Chilla Kia,Sad,0.15946482,0.0045158714,0.01261456,0.82340467
3700,7ofgPlilLgcw6G7fd2zNpT,BeFoUr,ZAYN,Energetic,0.1926467,0.37789676,0.12951623,0.29994038
3701,3gxNkvcP8scSzL6mGznTn3,Awake,BTS,Energetic,0.074931964,0.37020984,0.29326218,0.26159588
3702,4Yo1ZTT9D7gUqyzgpVKkhQ,I Don't Belong In This Club,Why Don't ,Energetic,0.13410076,0.558509,0.12791716,0.1794731
3703,4sYpTI5RPkhX2OWfrmjNl3,Tell Me Where It Hurts,MYMP,Sad,0.17683059,0.03303735,0.0645841,0.72554797
3704,5A7CwBNDUhvLWuSU5oJEh3,Moonlight,Kali Uchis,Sad,0.2835214,0.09771865,0.06818823,0.5505717
3705,4N5BmGwRTQA27DRRfwMr8l,Fingers,ZAYN,Calm,0.33365837,0.11651543,0.28659594,0.2632302
3706,24tVqMiAtv8jmpNPhBEsDY,Now That I've Found You,Martin Gar,Energetic,0.030759828,0.54127103,0.35206786,0.07590128
3707,4RE3vueod5PL48rvHtuu9C,Peer Pressure,James Bay,Energetic,0.05074532,0.4985179,0.35873103,0.09200577
3708,6Pqc7nJCJcxfTMrmNMNTr6,Animals,SUPER JUNI,Happy,0.015665576,0.32504973,0.64101654,0.018268162
3709,3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,Billie Eil,Calm,0.75722003,0.053333648,0.07828338,0.11116302
3710,5a1Cm3iYkS0nWn9fTijOq4,Are You Lonely,Steve Aoki,Energetic,0.036098644,0.7504521,0.14452022,0.068929054
3711,5xesHO6GLWTrjsKOjAXRmf,Checklist (with Calvin Harris) (feat. Wizkid),Normani,Happy,0.08019848,0.19211864,0.6888194,0.0388633
3712,0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eil,Sad,0.36001083,0.0021021701,0.009422585,0.62846446
3713,5a7NdkF09AfD0H607eiOkX,On My Mind,Ellie Goul,Happy,0.07442965,0.15563694,0.67470795,0.09522545
3714,79cy7VXhLd0XL5qP0GNxPP,Find Who You Are,Adhitia So,Sad,0.2957142,0.02034189,0.035131115,0.64881283
3715,6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,J. Cole,Calm,0.49596927,0.1542034,0.019590855,0.33023643
3716,7y6c07pgjZvtHI9kuMVqk1,Get It Together,Drake,Happy,0.19676293,0.11225031,0.66832507,0.022661623
3717,5MtoiNT90iK5chTSxwEuiG,Good Morning Song,Mocca,Sad,0.34957153,0.016575262,0.03159175,0.6022615
3718,4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,The Weeknd,Calm,0.49004537,0.0964119,0.10537955,0.30816317
3719,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,The Weeknd,Energetic,0.044026174,0.6323089,0.13802285,0.18564202
3720,6QdnKD1zwEgyOWtkrdzlOF,Hurt You,The Weeknd,Energetic,0.101022676,0.43555072,0.18417595,0.27925053
3721,39g77d5bDuayJ0HDYbOlqa,Seribu Racun,Barasuara,Energetic,0.021530148,0.5283622,0.4100774,0.04003027
3722,5MySekdtuxJfiRJbPHkfLQ,We,Endah N Rh,Calm,0.50973994,0.025339853,0.22771724,0.23720306
3723,1qq7YnBOcXtfX3tCCMJllG,Black on Black,NCT,Energetic,0.0433695,0.8616663,0.058553547,0.036410633
3724,0IcgsFlHCEFGRVQ4qX50mo,Biarkanlah - Acoustic,Raisa,Sad,0.24288611,0.0076034297,0.016979987,0.73253036
3725,0vKVjAhDSzDfMS5KsOkN5r,"Jatuh, Bangkit Kembali!",Hivi!,Happy,0.017184924,0.17671786,0.7808168,0.025280545
3726,48qaQk75LoWs5qgsZgbkA5,sHe,ZAYN,Happy,0.07665252,0.18252403,0.68058306,0.06024045
3727,7tSO7DrrYpiMXX3zM4b3oM,Seek Bromance - Avicii Vocal Edit,Tim Berg,Happy,0.024562031,0.4312743,0.49314272,0.05102096
3728,0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,Guns N' Ro,Energetic,0.046843078,0.7543237,0.16217612,0.03665704
3729,7q4V2TQW0itiVx0RuBRNqr,All Good - Acoustic Version,Dipha Baru,Sad,0.3223274,0.028841404,0.05822173,0.59060955
3730,3Dwq1oiOFys6Sxr5SslmXw,Carolina,Harry Styl,Energetic,0.045471307,0.46604797,0.41495577,0.07352489
3731,30ouo8lDRxLmL4MBxQ7rgL,Jakarta Ramai,Maudy Ayun,Sad,0.31171623,0.07383135,0.1313364,0.483116
3732,3EdsfpdAlaQBMO0LgNOEhn,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""",Rihanna,Sad,0.09852033,0.27778757,0.30814618,0.31554586
3733,3vgNmjuRDnGLxUFGCLkwpm,Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guet,Happy,0.04882228,0.26051852,0.6451961,0.04546321
3734,6UgkB0xM45TR3Zjqm3GQ6T,LET'S NOT FALL IN LOVE,BIGBANG,Happy,0.029174803,0.32524288,0.61156964,0.034012605
3735,6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Guns N' Ro,Energetic,0.013731109,0.65718424,0.29507196,0.03401274
3736,20zr2Oef3PVeGRxjmSF5CC,Blue Side (Outro),j-hope,Calm,0.91256654,0.044517398,0.00960388,0.033312205
3737,7bxGcILuAjkZzaveU28ZJS,Save Me,BTS,Energetic,0.024935119,0.491007,0.44282538,0.041232523
3738,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie W,Happy,0.26015097,0.14199118,0.34325317,0.25460467
3739,0HCGO6RlvWVSpyY44nRCnx,"Butterfly - From ""Terjebak Nostalgia""",Maruli Tam,Sad,0.17840202,0.005687532,0.009850449,0.80606
3740,3P3UA61WRQqwCXaoFOTENd,Through the Night,IU,Sad,0.26747686,0.010614458,0.022684691,0.699224
3741,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,Happy,0.02379185,0.18086734,0.7758474,0.019493349
3742,0JzbN9dDU0OJT7ZVjsLgUD,Aaa,Danilla,Sad,0.21577778,0.036269713,0.034802325,0.71315014
3743,4eDYMhIin1pSLIG96f1aD0,Addicted To You,Avicii,Energetic,0.036365982,0.66808563,0.21418525,0.08136316
3744,3LTwMQ9kkn5VVhP3jipBlR,Stigma,BTS,Energetic,0.16339493,0.31980798,0.20843668,0.30836037
3745,4e2GUvAz5aWwqdZGKNoYRw,Goodbye,SMTOWN,Sad,0.17487815,0.14094332,0.27236396,0.4118146
3746,3tB85AVFajHBs6Ae7szBbE,Bukan Pujangga ( 1998 ),Base Jam,Happy,0.037557755,0.20510165,0.72805923,0.029281322
3747,0HqkqqlMMKeyhC3I7mNV7b,Champagne Problems,Nick Jonas,Happy,0.039830457,0.3525918,0.58063173,0.026945932
3748,6Bf6rz2jdIN3r4xuQ0OlGq,She's On My Mind,JP Cooper,Happy,0.025148178,0.30740985,0.6328443,0.034597628
3749,4T4JkH1FU1KAUBHEgVbixS,Seandainya,Vierra,Sad,0.2726432,0.012947032,0.009185541,0.7052242
3750,7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),Martin Gar,Energetic,0.044428598,0.53907955,0.33988187,0.07660999
3751,0HCDvbGNsigLpkzCDwpKVr,"Mountains (feat. Sia, Diplo, and Labrinth)",Sia,Sad,0.27299836,0.226545,0.10441871,0.3960379
3752,7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guet,Energetic,0.025102368,0.46931008,0.4660413,0.03954625
3753,5bBrW7ULehNzOEugTUAruw,Kita Yang Beda,Virzha,Sad,0.20502456,0.027023528,0.044245217,0.72370666
3754,6CJLdpuz4utMTypcE8kUG3,Good Years,ZAYN,Sad,0.289559,0.055095196,0.032298133,0.62304765
3755,1Rd5OVjqDAr5xC96MHt448,Daydreaming,Radiohead,Calm,0.9222689,0.0033539385,0.0036551794,0.07072195
3756,4PvVKyqJ6pLVi5HKpAjTPc,MY LOVE,LeeHi,Sad,0.16059802,0.008771144,0.010104463,0.82052636
3757,3bZ5dgQuUoueXwkImNpauJ,Love,Lana Del R,Sad,0.36139837,0.087746024,0.17970784,0.3711478
3758,697M5JB8FDIyRXEXgl1pBZ,From the Inside,Linkin Par,Energetic,0.015469769,0.61852264,0.3380754,0.027932266
3759,24PhZrRiALtUXgdwXkEwGt,마지막 첫사랑 My First and Last,NCT DREAM,Energetic,0.030886395,0.5109557,0.43774518,0.020412719
3760,5nPdol1JZWJqG4OSHVzSCF,See U Never,NIKI,Energetic,0.1413974,0.44978395,0.14383854,0.26498014
3761,4I8s6vwzHT2geqH91w2Dyg,Attention - Acoustic,Charlie Pu,Happy,0.14711833,0.049318425,0.51250976,0.29105353
3762,6uy5o9t3ozwgUomfQ7BI7n,Tak Berdua,Calvin Jer,Happy,0.064712726,0.19758523,0.68715453,0.050547518
3763,4YLtrBhzjsI2LT6ybXQHeD,SoulMate,Justin Tim,Energetic,0.050323818,0.53638655,0.36174858,0.051541094
3764,5hF5cD0koeoO1jnuX8kgyO,Coming Home,Ahmad Abdu,Happy,0.10327575,0.34785485,0.41239077,0.13647866
3765,3OmXf6nHACrGuQIGTKiV0A,Takkan Apa,Yura Yunit,Sad,0.30195114,0.015777318,0.09506895,0.58720255
3766,7mjOxXnZYbGtgjyX0hqaLs,Losing You,boy pablo,Happy,0.021842746,0.12789665,0.8333947,0.016865833
3767,6EJiVf7U0p1BBfs0qqeb1f,Cut To The Feeling,Carly Rae ,Happy,0.019234577,0.39268485,0.5675743,0.020506289
3768,3xCRfsXf5QyXR4rhHfwGvW,ADORE YOU - KR Ver. iKON FAN MEETING 2019 at 山梨 YCC県民文化ホール_2019.11.04,iKON,Sad,0.17774737,0.17821355,0.13628258,0.5077565
3769,1Wsbr1d2BouNGk2q92mIj7,Pt. 2,Kanye West,Sad,0.33388862,0.2262019,0.035542365,0.40436727
3770,1HRYgIJasW73pbCm40mwd1,Shotgun (feat. Rochelle),Various Ar,Energetic,0.04235685,0.80428255,0.11060377,0.042756896
3771,5LABCxgmP7DATATIJXOh6n,Ever Since New York,Harry Styl,Sad,0.11018206,0.26857424,0.30158308,0.31966063
3772,0sdbFOyfgAhAhWq8DpzkaW,the light is coming (feat. Nicki Minaj),Ariana Gra,Happy,0.12992279,0.25527197,0.57349086,0.04131443
3773,6qspW4YKycviDFjHBOaqUY,Waterfalls,TLC,Happy,0.17490701,0.08930942,0.5400798,0.19570377
3774,57zF9nlPH4rud6f6zuKSQi,Thursday,Jess Glynn,Sad,0.23486905,0.16341983,0.15506561,0.44664547
3775,5hHlmrSV6d9LFMsDA1lamE,소방차 Fire Truck,NCT 127,Happy,0.024487812,0.4152287,0.53422743,0.026055986
3776,2idTnDVMIFBqdoHodX8WQc,Look At Us Now,Lost Kings,Energetic,0.024403965,0.65779203,0.27142426,0.046379656
3777,5e574bhjycX1eH2l4Auage,Grammys,Drake,Energetic,0.29517958,0.59004325,0.025073333,0.08970381
3778,1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran,Sad,0.4074816,0.012553396,0.04593543,0.53402954
3779,2u2E9HsOF7dUmtCviLaGJl,Memilihmu,Adhitia So,Calm,0.36686206,0.02330102,0.28669503,0.32314196
3780,3J58Ccc5iTbCRnYx2xjo6d,Animal Instinct,The Cranbe,Happy,0.029163657,0.35339114,0.56994003,0.04750517
3781,0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,J. Cole,Energetic,0.07842461,0.5222844,0.25023332,0.14905766
3782,5JHNg1hxZFT7TDEphhM4wj,Waiting for the End,Linkin Par,Energetic,0.019102447,0.7696422,0.15143736,0.05981807
3783,4DSOQ3kfCw70iWDswduLGN,Semua Tak Sama,Padi,Happy,0.08236875,0.34763765,0.35027802,0.21971565
3784,42HB7NqTtooRK7Lrwvwrq2,Dear DREAM,NCT DREAM,Happy,0.19001578,0.31163108,0.32221264,0.1761404
3785,30EfgGFU4xZjhGBPsPUT8d,Konon Katanya,Kunto Aji,Happy,0.14573216,0.23690453,0.45675087,0.16061231
3786,4kDTvLhGF29gFsqceuxBSC,Not Today,BTS,Sad,0.1725057,0.03757918,0.014320578,0.77559453
3787,2HbYLDA1SigY1ilC94ieVu,American Sports,Arctic Mon,Happy,0.011664571,0.4192334,0.5253437,0.043758284
3788,0U6Vg6RUmzADUO0Y9fVKft,Golden Trunks,Arctic Mon,Energetic,0.11494258,0.49315137,0.107859366,0.28404677
3789,3iq9nhbI8fcnNamxMft1uv,Real Friends,Camila Cab,Calm,0.6123064,0.008773938,0.100820005,0.27809954
3790,3FISRM4Errw77Qa0nlXx4q,Haters,Kotak,Happy,0.37333676,0.024894388,0.40950328,0.1922655
3791,6dbYD4slYan1hP3YZ0UFR7,Fly (feat. Fabolous),Jessica,Happy,0.089040086,0.307184,0.48872563,0.11505032
3792,6cb1J4lYJnaN2r6cZiTLdr,Teka Teki,Kotak,Sad,0.16750978,0.06277188,0.036118623,0.7335997
3793,69ZEgPX0hxWXJIqkTlYz41,Iridescent,Linkin Par,Energetic,0.07856453,0.5328538,0.16605125,0.2225304
3794,412CkPtLh68KLPg0pLrC53,Gone (feat. Ty Dolla $ign),AFROJACK,Happy,0.037382714,0.18750654,0.7242472,0.05086355
3795,7rfiXyFb5M9BqdkvKvVEiB,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",Wale,Happy,0.030629605,0.26919344,0.6722954,0.027881632
3796,4L4HWYH3sDjVg6ZKfN3Zls,Jadi Aku Sebentar Saja,Judika,Energetic,0.113620795,0.42154616,0.1020137,0.3628194
3797,1fxjKATrheAYjNyMHVadJS,Sama Sama Menunggu,Ben Sihomb,Calm,0.4717787,0.047012094,0.06864761,0.41256163
3798,4l6yAxdimokdajN3NqpSL7,WHACHU MEAN,Ramengvrl,Energetic,0.071849585,0.44921097,0.39468595,0.0842535
3799,5Zpe48RJ5Vs1YuFRodYdeS,Game Over,Martin Gar,Energetic,0.033774436,0.7130612,0.2201192,0.03304511
3800,1E1uGhNdBe6Dddbgs2KqtZ,Jumpsuit,Twenty One,Energetic,0.1613798,0.5444023,0.15903112,0.1351867
3801,6c0I7CfL9ziGZN8yYkLppP,Sharp Edges,Linkin Par,Happy,0.06461792,0.26783413,0.59917957,0.06836833
3802,1DqK0c0ClcZPsiGS2eoF8Q,Sandaran Keluh,Soulvibe,Happy,0.25641656,0.07304191,0.47683325,0.19370824
3803,6Se3x9ANMLv0dCDsjGmEjh,do re mi,blackbear,Energetic,0.108615406,0.6109121,0.13387428,0.14659818
3804,4rmIfFUZhhi9sS5IYtpkXw,Give Yourself A Try,The 1975,Happy,0.010211276,0.12930281,0.83653563,0.023950158
3805,0OYcEfskah1egYHjYRvbg1,Shadow of the Day,Linkin Par,Energetic,0.15408482,0.42110768,0.093247265,0.33156025
3806,5546QDwxVu9yiHol2mYUEB,Kenangan,Vadi Akbar,Calm,0.38539615,0.10465266,0.19992132,0.31002983
3807,2oKIdcs7mUJ9euZcfemwq8,Bit of Your Love,GARETH FER,Calm,0.34366953,0.035339806,0.28751338,0.33347726
3808,0fxGA5lxrdYNYoE7yJxTNZ,My December,Linkin Par,Happy,0.19099756,0.07778318,0.58405054,0.14716873
3809,4B9s2Lt5RnAmv2tH1lCzBa,Mantra 4,Kunto Aji,Energetic,0.055904392,0.51157707,0.26243496,0.17008355
3810,0IOJunKtkeWHUngoGnc3xL,Terbenam,Six Sounds,Happy,0.21463491,0.2382942,0.30607066,0.2410002
